,filename,transcriptions,sample_rate,num_frames
1413,1249120_21665495_11109508.wav,WHEN I TRIED TO TAKE CARE IF MY HERE I FOUND THAT IT IS FALLING OUT,48000,258048
1414,1249120_43918153_72345932.wav,IT FEELS LIKE I COME TO TAKE A DEEP BREATH,48000,225280
1415,1249120_31349958_65247456.wav,MY RT'S WHEN I STRETCH,48000,90112
1416,1249120_43719934_15555042.wav,I LOSE A LOT OF MY HAIR,48000,192512
1417,1249120_22345789_20346915.wav,I FEEL DIZZY WHEN I SET IN FRONT OF MY LAP TOP FOR AN HOUR OR TWO WHAT POSSIBLY COULD BE THE REASON,44100,376832
1418,1249120_35408915_87255375.wav,I HAVE A DULL ACHE IN MY HEAD,48000,135168
1419,1249120_41087148_100376153.wav,I AM NOT BEHERI VILL I HAVE SOWLE EE EU,48000,274432
1420,1249120_2171654_56118038.wav,I HAVE A THRUBBING IN MY JOINTS,44100,118784
1421,1249120_15004831_13536344.wav,I HAVE A HAIR SORTAGE,48000,122880
1422,1249120_39438102_79999912.wav,I FELT PAIN IN MY NET,48000,135168
1423,1249120_43788827_59129623.wav,WHEN I GO TO SLEEP I AM FEELING COLDER,44100,184320
1424,1249120_30937687_68807505.wav,MY THRO IS SO SO,44100,176128
1425,1249120_43604449_29546987.wav,I HAVE A FOOD EGG OF FEVENING FIVORN IN WIT OF IT TO MILE ANING SUITS,48000,278528
1426,1249120_39740177_99155674.wav,I WAKE UP AT NIGHT FEELING COLD,48000,180224
1427,1249120_38548574_103005496.wav,I KNOW HOW HER PROBEM TAKIN IN BREATH BUT OUTBREADTH IS SO HEAVY,48000,262144
1428,1249120_42554554_23904900.wav,WHEN I AM TOO HIGH GASATO FI LAZI,48000,180224
1429,1249120_35408915_70587858.wav,MY BACK HURT SO MUCH I CAN'T BEND DOWN TO TIE MY SHOE LACES,48000,204800
1430,1249120_41150153_34847384.wav,LINA GET OUT HER BED IN MOTE IN THE MORNING MY MORNIN FINK READ WEEK,48000,208896
1431,1249120_41150153_94285511.wav,BEEN IN MY JEST THAT SET IN SWEET,48000,167936
1432,1249120_43855932_10384449.wav,I HAVE BEEN LIKE NEEDLES IN MY JOINTS,48000,163840
1433,1249120_15004831_90007572.wav,I SEE PAIN IN MY EYES I CAN SEE FOG,48000,167936
1434,1249120_44093933_101600952.wav,AFTER PLANGE JENIS I HAD A POWERFUL SENSESSANT CLOSE TO MY NECK,48000,237568
1435,1249120_40725179_32470003.wav,MY SKE WAS ITCING,44100,131072
1436,1249120_29289135_57264359.wav,IT IS HARD TO BREATH WHEN I AM IN THE UNDERGROUND METROSTATION WHY,48000,262144
1437,1249120_40725179_90308688.wav,I FEEL BUSY I ALLOBSIDE,44100,155648
1438,1249120_29672643_62645336.wav,MY SON HAD A RUTE CANNO AD THE DENTEST ACCIDENTALLY GOT THE INSIDE OF HIS CHEEK AND NOW IT WILL NOT HEAL,44100,565248
1439,1249120_39154234_67482374.wav,MY EGNY ITCHES AND UGES,48000,135168
1440,1249120_18386513_73056338.wav,I HAVE A BLURRY VISION SINCE I WOKE UP THIS MORNING WHAT COULD BE THE REASON,44100,221184
1441,1249120_43604449_68267932.wav,MY GART YELLOW ARTINISH ALLERT BUS,48000,225280
1442,1249120_39740177_51901809.wav,I HAVE INTERNAL PAIN WHENEVER I COME DOWN WITH THE COLD,48000,237568
1443,1249120_40184183_101077305.wav,IT IS TARTED AS IT DINIT US BUT TO DAY THE PAIN IS TROBBING AND UNVEARIABLE,48000,466944
1444,1249120_43612961_26249115.wav,MY HAIR IS COMING OUT AND TRUNK ESPECIALLY WHEN I WASH IT,44100,184320
1445,1249120_35832653_29860391.wav,ANNOYANCE START SUDDENLY OFTEN AFTER AN INJURY OR EXERCISE,48000,266240
1446,1249120_44140394_28163265.wav,WHEN I GET UP I SEE MY SKIN VAGUE,44100,159744
1447,1249120_43855932_25009475.wav,I COUF A LORTER A NICE MILL PERFUME WHAT IS WRONG WITH MY LUNGS,48000,188416
1448,1249120_30766630_100912461.wav,LONGITUDINO BURNING LINE ACROSS MY BACK WITH HARD RESPIRATORY MOVEMENT,44100,278528
1449,1249120_36214391_91295744.wav,WHEN I EAT I FEEL MICE TO MAKE HURTS,48000,217088
1450,1249120_39740177_25655862.wav,I SUFFERED A DEEP WOUND IN MY HAND AND I CANNOT STOP THE BLEEDING,48000,249856
1451,1249120_38202325_31624408.wav,THE SEVERE PAIN IN THE STOMACH I FEEL,48000,172032
1452,1249120_39438102_49337776.wav,LACERATION RUPTURE OR OPENING IN THE SKIN,48000,253952
1453,1249120_27392644_67906647.wav,I AM HAVING A HARD TIME HETTING,192000,471040
1454,1249120_1853182_58078131.wav,MY BACK HURTS SO MUCH I CAN'T BEND DOWN TO TIE MY SHOE LACES,44100,184320
1455,1249120_35444693_41270809.wav,MY RAWDIT BEANS HREW CON THOUH OUT DAGE LAY DARC REBY TO THE MOON,48000,299008
1456,1249120_43898158_22018991.wav,MY HEAR ALWAYS FALSE OUT AN I VE LOST A LOT OF HERE LETLEY,48000,225280
1457,1249120_29289135_58661860.wav,I READ A BOOK FOR A LONG TIME AND WHEN I FINISHED READING I FEEL HEADACHE,48000,299008
1458,1249120_43995026_71785846.wav,I HAVE A SHOP BEEN IN MY LOWEST TOMACH,48000,106496
1459,1249120_43402738_16751473.wav,MY HEAD HURTS IN THE BACK AND THE PIN LOSTS ALL THE,48000,200704
1460,1249120_43698316_18502702.wav,WHEN I AM AWAKE IN THE MORNING I FEEL STRANGE AND HAVE WER TO GO,48000,249856
1461,1249120_18985376_71664235.wav,I CAN'T GET A GILL FRIEND BECAUSE OF MY APNEY,48000,176128
1462,1249120_40017708_39318025.wav,MY JOHN EGH RENOATES COL,44100,143360
1463,1249120_39142299_18873293.wav,MY HAIR IS PALLING OUT JUST BY COMBING IT,44100,188416
1464,1249120_43453425_22408661.wav,I GOD BELIEV BE GASOF O,48000,98304
1465,1249120_35154350_52523216.wav,MY SHOWER DRAIN IS FULL OF HAIR EVERY TIME,48000,217088
1466,1249120_38548574_35011408.wav,MY TELOVISION AND COMPUTER SEEM OUT OF FOCUS EVEN THOUGH I HAVE NEW GLASSES,48000,188416
1467,1249120_43577102_63432950.wav,NEED TO SCRATCH MY SKIN EVERY MINUTE,44100,172032
1468,1249120_21665495_77699576.wav,I FEEL BEANING MY NECK AF YOUR WEAKING UP,48000,163840
1469,1249120_39438102_78373207.wav,MY SNEES VERY HARD I FEEL EAR ACHE,48000,221184
1470,1249120_38042052_51397205.wav,WHEN MY GRANDFATHER DIED I FELT A HARD EMOTIONAL PAIN,48000,286720
1471,1249120_36214391_77781057.wav,I HAVE ANT ANALPANE WHENEVER I COME DOWN WIVE A COLT,48000,327680
1472,1249120_22423108_36981402.wav,THERE IS ACNE ON MY FACE,48000,143360
1473,1249120_15004831_109583467.wav,MY HEART HURTS ME,48000,114688
1474,1249120_29672643_99544630.wav,I HAD A PEEN IN MY KNEE WHEN I WAS SWIMMING,44100,188416
1475,1249120_43918153_37382984.wav,WHEN I WAS YOUNG I HAD AN INJURY FROM SPORT IN MY KNEE,48000,253952
1476,1249120_35448024_27274280.wav,I CAN' WALK WELL I HAVE AN ACHE IN MY FOOT,44100,151552
1477,1249120_43995026_20580512.wav,WHEN I WAKE UP IN THE MORNING I FEEL A TORNIF IN MY BODY,48000,192512
1478,1249120_41956733_103637263.wav,MY HIT HEARTS IN THE BACK AND THE PAINT LASTS ALL DAY,48000,385024
1479,1249120_43918153_35055809.wav,I FEEL DIZZY AND OUT OF SIGHT,48000,200704
1480,1249120_42554554_103620214.wav,I CONTRAED MY CAR AT NIGHT BECAUSE AH ALARI PASIA,48000,225280
1481,1249120_38202325_56157201.wav,I FEEL PAIN IN MY NECK,48000,106496
1482,1249120_28006404_87759985.wav,I FEEL LIKE MY HEART IS ON FIRE,44100,106496
1483,1249120_44101988_46422267.wav,MY SEVOUSETI WONT INDIGAT TEN EDGEBE I FEEL DIED ALTERNATINB,48000,372736
1484,1249120_41150153_16451370.wav,IN THE MORNING MIGHT AS BIN AS NESLONG,48000,122880
1485,1249120_44093303_72445253.wav,I CAN'T ROTATE MY NECK,44100,159744
1486,1249120_44027675_48035268.wav,I HEARD SOMETHING OF BEETLE WETO DINITH,48000,385024
1487,1249120_43172391_99281849.wav,THE ARTIS OF MY FEET HERD WHEN A RARE HEELS,48000,258048
1488,1249120_18386513_80223762.wav,I FEEL A BURNING SENSATION IN MY SHOULDER MUSCLE,44100,163840
1489,1249120_35350617_11730752.wav,I FEEL PAIN IN MY NECK WHILE I'M WORKING,48000,143360
1490,1249120_41841195_43175112.wav,IS THERE A CURE FOR ACNEY,48000,131072
1491,1249120_41221824_70399750.wav,I GET BRICKOUTS ON MY CHEST WITH RED PATCHES  THAT GET MORE INTERNS WHEN I GET OT,48000,303104
1492,1249120_35832653_34954649.wav,I CAN'T MOVE MY HEAD UP AND DOWN,48000,126976
1493,1249120_40419625_79003435.wav,I FELT MY HEART HURTS WHEN I RAN FOR A LONG DISTANCE,44100,212992
1494,1249120_38202325_87988519.wav,MY BACK HURTS ME AND I CAN'T BEND IT OR WALK,48000,172032
1495,1249120_41150153_82376828.wav,I HID MY HEAD AT THE MUSKET BLOK GOWN WOULD I HAVE A GUMKISOM,48000,221184
1496,1249120_30937687_47602318.wav,I FEE LETTING ON MY INSIDES,44100,159744
1497,1249120_43172391_86416215.wav,MY SON GOD AT THAT DOO SEVERAL WEEKS AGO AND THE SKIN AROUND IT IS RAISED AND HAUT AND IS LOOKS INFECTED,48000,471040
1498,1249120_43898158_29553815.wav,I FEEL LIKE SOMETHING ISPUTING MY LUNGS,48000,110592
1499,1249120_40663048_96568782.wav,I HAVE THE PAYMENT TRANEL,48000,102400
1500,1249120_36214391_109164716.wav,WHEN I GET UP I SEE MY SKIN VAKE,48000,163840
1501,1249120_19425875_46025445.wav,MY ENTIRE BODY IS FREEZING,48000,126976
1502,1249120_43453425_27502784.wav,I HAVE BOT BEEN THAT THEIR USE UP AND FROM MY LEFT RIGHT TO MY VIKET ITIS ATD ITS WAS TRAND I UNINAT,48000,503808
1503,1249120_39142299_51587992.wav,I HAVE A SCAB ON THE BACK OF MY HAND THEIR JUST HORNED GOLD ELLEY,44100,266240
1504,1249120_43898158_16824486.wav,I HAVE A LOSIM LIBITIERLY BUT NOW I JUST DON'T HAVE THE STRENT ORENASE TO GO FOR EVEN A SORTO,48000,323584
1505,1249120_44093933_69187927.wav,MY HEAD HOUTS IN THE BEG AND THE PAN LAST OR DAY,48000,286720
1506,1249120_44093303_96216551.wav,I HAVE THROBBING IN MY SHOULDER,44100,122880
1507,1249120_1853182_27666952.wav,I HAVE BLURRED VISION,44100,90112
1508,1249120_43856216_86090631.wav,I HAVE A SCAB ON THE BACK OF MY HAND THAT JUST WON'T GO AWAY,48000,278528
1509,1249120_40419625_54798514.wav,I HAVE A THROBBING IN MY JOINTS,44100,135168
1510,1249120_38042052_79837898.wav,I CAN'T REALLY JUMP ON MY LEFT FOOT BECAUSE MY TRIPLE FRACTIRE OF THE ANKLE LEFT ME WITH NEVER ENDING PANES,48000,581632
1511,1249120_44111844_77812228.wav,MY KNEE IT DOESN'T WANT TO BURN WELL,48000,110592
1512,1249120_40184183_20046165.wav,I CANNOT BE A DISQUEEZING FANSATION I HAVE IN MY JIST,48000,372736
1513,1249120_41150153_29069021.wav,I HAD A SKEM ON THE BAKE OFF MY HAND THAT JUST WAN TO GO AWAY,48000,249856
1514,1249120_43883861_46082177.wav,I HAVE AN AIR ACHE THAT ON'E GO AWAY I DON'T HAVE A COLD OR HEADACHE OR ANY OTHER SYMPTOMS JUST AN AIR ACHE,48000,495616
1515,1249120_33251186_109536681.wav,I HAVE GLOWY ICE,48000,167936
1516,1249120_43577102_82674022.wav,ITS HARD DOSEE THINGS,44100,176128
1517,1249120_38042052_53503948.wav,WHEN I MOVE ON MY SHOULDER PAIN SHOOTS DOWN MY ARM,48000,278528
1518,1249120_2171654_72266245.wav,I FEEL A SORENESS IN MY KNEES WHEN I WALK,44100,135168
1519,1249120_40184183_10334790.wav,I WAS VERY ACTIVE IN SPORTS BUT NOW MY BODY IS FEELING PAIN,48000,270336
1520,1249120_43951421_15342537.wav,WHEN I DO HARD EXERCISES I FEEL GREAT PAIN IN MY MUSCLES,48000,233472
1521,1249120_43612961_49381219.wav,MEE TO SCRATCH MY SKIN EVERY MINUTE,44100,159744
1522,1249120_39154234_83642529.wav,I HAVE ALREADY LAD TANSATION CLOSE TO MY ARM,48000,180224
1523,1249120_43883861_95861923.wav,I OFTEN GET A STOMACH ACHE AFTER I EKE I HAVEN'T BEEN ABLE TO PINPOINT WHICH FOODS MIGHT BE THE TRIGGER,48000,512000
1524,1249120_40401830_26868939.wav,I HAVE AN EAR ACHE WHEN SHOWERING,48000,114688
1525,1249120_6338946_90024404.wav,THERE MUST BE SOMETHING WRONG WITH MY BLOOD CIRCULATION I HAVE TO WEAR SOCKS EVEN ON HOTTEST DAYS MY TOES ARE FROZEN,48000,421888
1526,1249120_14353703_41100151.wav,IT IS LIKE I HAVE A NEEDLE PUSHING THROUGH MY HEART,48000,180224
1527,1249120_35444693_64114695.wav,I GONE AD WALK ON OLD YE OLD SWEEP,48000,200704
1528,1249120_43856216_109013521.wav,I CAN'T TURN MY NECK TO THE LEFT WITHOUT FEELING A STABBING PAIN,48000,290816
1529,1249120_41956733_75287631.wav,THERE IS A TINGLING SENSATION IN MY NECK,48000,311296
1530,1249120_29289135_109412394.wav,I FEEL PAIN IN MY KNEE WHEN I CLIMBED THE STAIRS,48000,188416
1531,1249120_39740177_50180358.wav,I CAN'T STOP COFFIN,48000,143360
1532,1249120_43402738_107303960.wav,MY HUSBAND LEFT ME FOR ANOTHER WOMAN MY HEART HURTS SO BADLY TO THE POINT I CAN'T EAT OR SLEEP,48000,372736
1533,1249120_17632529_41977164.wav,I FEEL PAIN IN MY KNEE WHEN I CLIMB THE STAIRS,44100,192512
1534,1249120_44111844_100010643.wav,MY HAIR IS BALLING OUT IN BUNGES,48000,122880
1535,1249120_39740177_24685716.wav,I FEEL LIGHT HEADED,48000,139264
1536,1249120_43316708_71832408.wav,WHEN I DRINK A LOT I GET A HEADACHE,48000,163840
1537,1249120_38548574_107176513.wav,I HAVE A CUT THAT HAS BECOME RED IN OOZES PUFF,48000,233472
1538,1249120_28006404_33272274.wav,FARI'S GOLLAS CORRECT LIKE NUTS,44100,106496
1539,1249120_36929821_95368466.wav,I FEEL SUICIDO,48000,114688
1540,1249120_41203338_46015538.wav,I FEEL VERY WEAK IN MY BODY,44100,188416
1541,1249120_30766630_105275122.wav,THERE MUST BE SOMETHING WRONG IN WITHBY PLA CIRCULATION I HAVE TO WEAR SOCKS EVEN ON THE HOTTEST DAYS MY TOES ARE FROZEN,44100,372736
1542,1249120_44027675_27634315.wav,MYSON NI WITH NECK WITH AN OLD RESULT THAT SPORT HAS BECOME HINFLANED AND LOOKS LIKE YOU INTI,48000,413696
1543,1249120_21665495_101436598.wav,WHEN I THINK ON MY PARENTS I FEET THEE,48000,155648
1544,1249120_43577102_69968999.wav,AN I PLAYFOO BARN I HAVE JOINED BAN,44100,143360
1545,1249120_35444693_61506647.wav,MY BODY GADS ON THE EEL SID BIPAN MIGADES ANT JOLS,48000,278528
1546,1249120_29289135_30403542.wav,I HAVE A LOT OF NEE PAIN WHENEVER I GO RUNNING,48000,229376
1547,1249120_39154234_50864507.wav,MY EAR IS RINGING,48000,122880
1548,1249120_44101988_70051831.wav,MY FANDLAGE ARE DROP AND MY BOARDI GEG HENOWS,48000,249856
1549,1249120_30766630_54777621.wav,HE WAS DISCOVERED TO HAVE AN OPEN WOUND,44100,151552
1550,1249120_20518958_101637826.wav,THE PANIN MY BAG DOLLS LIKE A HAT KNIFE IN EAK,44100,188416
1551,1249120_43612961_50544296.wav,I MADE LOTS IN LOTS OF ANALYSES TO KNOW THE MAIN REASON FOR MY STAMOCK ACHE,44100,270336
1552,1249120_19425875_98283123.wav,I HAVE AN EAR RACHE ONE SHOWERING,48000,172032
1553,1249120_41221824_41819824.wav,THERE'RE SOME PIMPERS ON MY FACE AT BOSF HER NE LOT,48000,172032
1554,1249120_29713479_56491847.wav,I HID THE GROUND WEN TRYING TO SHOOT A BASKET BALL,44100,221184
1555,1249120_43719934_10118861.wav,MY MURCELS AINT MY LOW OR BACK ARE ACHING,48000,159744
1556,1249120_43453425_53595655.wav,MY BODY FEES LET BEAK UFPEN MY FUSDAN TAT IN WHY,48000,221184
1557,1249120_1853182_97080563.wav,I FEEL VERY WEAK IN MY BODY,44100,90112
1558,1249120_14353703_18316468.wav,I HAVE ERUPTIONS ON MY FACE THAT COME AND GO,48000,147456
1559,1249120_29672643_77058448.wav,I COUGH A LOT WHEN I SMELL PERFUME WHAT IS WRONG WITH MY LUNGS,44100,352256
1560,1249120_43612961_109439817.wav,SEVERE PAIN IN THE EAR,44100,118784
1561,1249120_42557795_76441601.wav,MY EDHERTS AND IT'S WOS THEN ALIS WEDO MY HE AND HIS BETTY BEN BULLEN DE DILINON HAS NOT HENED,48000,552960
1562,1249120_43856216_21035407.wav,MY STOMACH FEELS FULL AND UPSET AND BLOATING AFTER BIG MEALS,48000,278528
1563,1249120_35832653_38548759.wav,I FEL INCREASE HEART RIHT WITH PRICK,48000,172032
1564,1249120_43577102_98626155.wav,I AM IN NEED FOR A GREAT MENFOR MY HAIR FOR,44100,192512
1565,1249120_43883861_104123530.wav,MY EAR ACHE WHEN I AM LISTENING TO MUSIC,48000,184320
1566,1249120_43620482_36193265.wav,CHRONIC DISEASE OF HERFHOLICALS AND SABACIOUS GLANDS,48000,229376
1567,1249120_44093933_29694717.wav,I FEEL LIKE I JUST CAN'T GO ANY MORE I FEEL OVERWHELMED AND LIKE I JUST CAN'T GET A BLICK,48000,442368
1568,1249120_43577102_65557776.wav,I THINK THERE IS SOMETHING WRONG WITH MY OWN IT DOES NOT SEEM TO HE LEG IN CHURK,44100,266240
1569,1249120_41203338_24008086.wav,MY HAIR IS AT WELL,44100,110592
1570,1249120_22345789_87744835.wav,I HAVE BLURRY VISION AFTER I USED THE WRONG MEDICINE,44100,274432
1571,1249120_35408915_72483575.wav,MY SKIN IS ITCHING,48000,102400
1572,1249120_43788827_107201794.wav,THE ARCHES OF MY FEET HAT WHEN I WER HILF,44100,204800
1573,1249120_35350617_86658901.wav,I FEEL PAIN WHEN I THINK OF HER,48000,151552
1574,1249120_40419625_63198719.wav,I FEEL A SORENUS IN MY NIECE WHEN I WALK,44100,208896
1575,1249120_17632529_104451359.wav,I AM FEELING SO DIZZY BODY IS SO FRAGILE,44100,188416
1576,1249120_38202325_56462566.wav,I HAD A COLLISION WHILE PLAYING SACKER MY KNEE BUCKLED AND NOW ITS UNSTABLE,48000,274432
1577,1249120_29289135_76611999.wav,MY GRANDSON CUT HIS FOOT ON A SEASHELL IN THE OCEAN AND NOW THE FOOT IS TURNING GRAY AND IS PUFFY,48000,397312
1578,1249120_43453425_108522923.wav,MY DEAR HEARTS AND ITS WUS VAN PISWELLOW MY YEAR IS READY BEEN FULLAND IN ALL HEAVERN HEALP,48000,446464
1579,1249120_35154350_81659426.wav,I HAVE CUT MY FINGER BECAUSE OF PLAYING FOOTBALL AND I TO APPLY PAIN RELIEF CRAME BUT IT DOES NOT HELP,48000,397312
1580,1249120_39142299_11415018.wav,I HAVE GONSTERNED STOMARK PAD AND BLODING,44100,208896
1581,1249120_43719934_89749737.wav,I CAN'T SLEEP BECAUSE I'VE CALL,48000,131072
1582,1249120_43755034_92591282.wav,I HAVE INJURED MYSELF DURING THE SOCCER MATCH,48000,176128
1583,1249120_43788827_22437605.wav,MY SON HUDCE A LOT OP ECNY,44100,188416
1584,1249120_40419625_32885636.wav,I DO NOT KNOW WHY I FEAR CALLED,44100,167936
1585,1249120_40725179_92669853.wav,I CANT SE BESIDE I HA A NAINATION,44100,192512
1586,1249120_43172391_67544994.wav,IM FADI BAN IN MY BACK,48000,167936
1587,1249120_43898158_89309176.wav,I FEEL LIKE I FAIL IN HARTART,48000,110592
1588,1249120_36929821_104527157.wav,I'M FEELING NAUTIOUS,48000,135168
1589,1249120_31349958_88444812.wav,I FEEL HEADACHE,48000,53248
1590,1249120_43665783_17928356.wav,I FEEL PAIN IN MY KNEE,48000,163840
1591,1249120_15830408_17444382.wav,I LOVE TO GARDEN WULD I GET A TERRIBLE TWINGE IN MY LOWER BACK WHEN I LEAN OVER,48000,262144
1592,1249120_43577102_89441804.wav,MY GIANT'S ACHE VENEVER I DISCORD,44100,147456
1593,1249120_15965551_25492795.wav,MY HAIR ISN'T WELL,192000,466944
1594,1249120_41336418_98516775.wav,AS FA MIT BE NARY LONGLING AS OTE A A,48000,212992
1595,1249120_43172391_41493267.wav,I WOTE THE LONG FOR THREE LAMITERS I FEEL BAN MY FOOT LEG FOUDEG,48000,380928
1596,1249120_41087148_39896357.wav,EVERY DINE I MAKE AIN AFART I FIEL DIS,48000,192512
1597,1249120_41150153_25957060.wav,I'VEN'T KILLY LIKE HIM I'V CO MY SISTER SIK YE 'VE SEEN YOU SEVERAL BLANKET TO GO ON HOUT OLD THATSY IS WONG ENOUGH,48000,409600
1598,1249120_20518958_66027109.wav,I THINK DE AR SANTING WRONG WITH MY WOUND IT SHOULD NOT SEEM TO HEAL LIKE ETRUT,44100,299008
1599,1249120_35408915_25969752.wav,THE PAIN IN MY EAR IS UNBEARABLE,48000,147456
1600,1249120_27392644_36725519.wav,MY JOINTS ACHE WHENEVER IT IS COLED,192000,569344
1601,1249120_35832653_81519149.wav,I USED TO HAVE AGNE WHEN I WAS FIFTEEN YEARS OLD,48000,208896
1602,1249120_43316708_29067450.wav,MY FOOT HAD BEEN ACHING SINCE LAST TUESDAY,48000,172032
1603,1249120_44027675_55262431.wav,I REPAY THAT OF,48000,106496
1604,1249120_44101988_90061069.wav,ISTACKED ASLAINIT IS WHAT FOBID E BABIES TROBING AND UNBENAVALE,48000,311296
1605,1249120_18172663_61544098.wav,MY STOMACH HAS BEEN SORE SINCE YESTERDAY,48000,155648
1606,1249120_13842059_34188483.wav,IWAS FLAME FOPA AND INJURED WITH JOINT PAIN,48000,180224
1607,1249120_40401830_15879205.wav,I HAVE A HEADACHE EVERY TIME I EAT ICE CREAM,48000,139264
1608,1249120_15004831_56405823.wav,THERE PAIN AN MY FOOT,48000,126976
1609,1249120_42554554_45843956.wav,I FEER BEING INSIHT AND I CANNOT ADINDEFI IT,48000,204800
1610,1249120_41841195_87664618.wav,I WAKE UP WITH HA STIFF NECK EVERY MORNING MOUSTACHE HELPS BUT THEN A COUPLE OF DAYS LATER IT'S BACK AGAIN,48000,319488
1611,1249120_35197064_92418495.wav,I PELI GREARD AMONTO PRISER OF MY HEAD,48000,155648
1612,1249120_41087148_27132398.wav,IL HA HAD HARD BEEN I MY,48000,135168
1613,1249120_13842059_55474114.wav,I FEEL PAIN AT MY FOOT,48000,159744
1614,1249120_43577102_62184193.wav,WHEN I STAND AP DUCUKLE I START TO FEEL DIZZY AND NIGHT HEADED,44100,249856
1615,1249120_39438102_108900897.wav,HE I GET TERRIBLE HEADACHES EVERYTHING TAS AND WHEN I'LL IT THEM MY VISION AS A MATER DO,48000,319488
1616,1249120_42554554_80257571.wav,I SUPPORT A DEEP WODER OF MY HAD AND I CANNOT STOP LEAVING,48000,245760
1617,1249120_43951421_102210939.wav,I WAS PLAYING SOCKER AND I CRISTED MY UNCLE,48000,151552
1618,1249120_29289135_77031440.wav,I FEEL COLD ALTHOUGH WE ARE IN SUMMER,48000,196608
1619,1249120_38202325_52816548.wav,I DON'T HAVE THE ENERGY TO DO THE THINGS THAT I USED TO,48000,184320
1620,1249120_19425875_39686693.wav,I HAVE NECK PAIN WHEN I SIT IN FRONT OF MY LAP TOP,48000,176128
1621,1249120_20518958_80630181.wav,I HAVE A SHARP BEING IN MEN LHO WORS TO WORK,48000,229376
1622,1249120_18386513_48285162.wav,MY HEAD GETS DIZZY WHEN I TRY TO GET UP,44100,131072
1623,1249120_33905644_62049705.wav,MY KNEE DOESN'T WANT TO BEND WELL,48000,217088
1624,1249120_43402738_64311778.wav,SOMETHING DARK IS DILL ON MY ARM,48000,155648
1625,1249120_27392644_12852027.wav,I FEEL SO SORE IN MY STOMACHADIA,192000,479232
1626,1249120_43172391_43248135.wav,I FAEL PAIN IN MY JOIN AFTAMINGURI IN THE LAST FORBORMATS I BLAM,48000,356352
1627,1249120_44091626_14305837.wav,I FL IPD ININ WHEN I DACH AIR TO FOLLOWED WY WERRYTISEN,48000,225280
1628,1249120_44027675_23123066.wav,,48000,135168
1629,1249120_43883861_73616982.wav,THIS LONG SCAR ON MY LEFT BUTTOCK IS FROM FALLING OFF MY MOUNTAIN BIKE,48000,290816
1630,1249120_41203338_72624325.wav,IF YOU'RE COLD ALTHOUGH WERD SUMMER,44100,151552
1631,1249120_42557795_96630924.wav,IT TARGS THEN I GAZED MY AA,48000,212992
1632,1249120_44101988_20291114.wav,MARI SHORE THA BLAKES BYAN IMU MA ARM,48000,233472
1633,1249120_39142299_11522273.wav,I THINK THE AR PLUYED IN MY YAR,44100,155648
1634,1249120_43453425_19166861.wav,I MID LORDS AND LODS OF AND ALISIS TO MODA MINDIZENOO MASTOMA EC,48000,266240
1635,1249120_41150153_45936085.wav,TEN DRIVING MY EYS THETING TO A,48000,184320
1636,1249120_39438102_50709609.wav,I HAVE A PANKUL FRAN IN MY FIELDS,48000,217088
1637,1249120_39438102_78305527.wav,I HAVE THROBBING IN MY SHOULDER,48000,184320
1638,1249120_44093303_26852380.wav,I HAVE A DRY THROAT,44100,126976
1639,1249120_43898158_38725827.wav,I HAVE A HARD PEN IN MY STOMATS,48000,131072
1640,1249120_43883861_95194246.wav,MY HUSBAND HAS A SPOT ON HIS LIP THAT HE THOUGH WAS COLD SOR BUT NOW IT HAS BROKEN OPEN AND LEAGUES FLUID ALL DAY,48000,430080
1641,1249120_42557795_49388172.wav,I HEARD A SHOP BENNING MY STOMACH,48000,196608
1642,1249120_44093933_33731388.wav,MY HURT IS BUMPING PAST AND AND HAVING A HORRTAN O BRID,48000,270336
1643,1249120_13842059_98611758.wav,I FEEL A SNIFFNESS IN MY ELBOWS AND SHOULDER,48000,200704
1644,1249120_42557795_82222912.wav,WHEN I STARND UPDODLY I VAINE THOUGH I AM GOING DON'T FIEND,48000,352256
1645,1249120_43951421_99255763.wav,MY TELIVISION AND COMPUTER SEEM OUT OF FOCUS EVEN THOUGH I HAVE NEW GLASSES,48000,253952
1646,1249120_1853182_21869573.wav,I HAVE A DRY THROAT,44100,94208
1647,1249120_43402738_46743968.wav,MY FACE IS ALL BROKEN OUT WITH TIMPLES,48000,192512
1648,1249120_43918153_47984892.wav,I CAN'T CARRY ANYTHING I HAVE A PIIN IN MY SHOULDER,48000,204800
1649,1249120_43577102_108100755.wav,I CAN STAND WITH THIS HOTABER FADING IN MY SHOULDER,44100,200704
1650,1249120_30937687_16453717.wav,THERE IS OR TIMES WHEN I FEEL TRAS UNDER THE HUGE WIT AND NO AIR PASSING THROUGH MY LUNGS IT ACTUALLY SCARED THE HEAD OUT OF ME WHEN IT HAPPENS,44100,557056
1651,1249120_43612961_67417263.wav,I FEEL A GREAT AMOUNT OF PRESSURE OF MY HEAD,44100,200704
1652,1249120_43883861_11649202.wav,WHEN I THINK OF MY PARENTS I FEEL PAIN,48000,192512
1653,1249120_43856216_82119397.wav,MY SORE ISN'T HEALING WELL AND IT'S BEEN LIKE THIS FOR TWO WEEKS,48000,266240
1654,1249120_43758322_14022156.wav,CHRONIC POGNDISEASE AT THE LEVY ON THE DOBBES OF THE LOBRSTREMEDARIS,48000,282624
